Time rel [s],Day rel [d],Time rel [hh:mm:ss],Date abs [yyyy-mm-dd],Time abs [hh:mm:ss],ActivityClass [],Altitude [m],BodyPosition [],EdaArousalMean [],EdaSclMean [uS],EdaScrAmplitudesMean [uS],EdaScrCount [],EdaScrEnergiesMean [uSs],EdaScrHalfRecoveryTimesMean [s],EdaScrRiseTimesMean [s],InclinationDown [deg],InclinationForward [deg],InclinationRight [deg],MovementAcceleration [g],NonWearTime [],StepCount [steps],TempMean [],VerticalSpeed [m/s],temp [Grad Celsius],Markers,Segment id,
743,0,00:12:23,2023-07-11,17:03:00,2,98.20927841,5,0.009657503,4.951093546,0,0,0,0,0,133.2074285,66.63811997,52.29651929,0.007931851,0,0,29,0.000932556,29,,37,
744,0,00:12:24,2023-07-11,17:03:01,2,98.32763655,5,0.007521271,4.95832888,0,0,0,0,0,133.373952,67.41196279,51.89430023,0.011392072,0,0,29,0.000829274,29,,37,
745,0,00:12:25,2023-07-11,17:03:02,2,98.48149495,5,0.005857571,4.956236902,0,0,0,0,0,133.373952,67.41196279,51.89430023,0.016652848,0,0,29,0.000702172,29,,37,
746,0,00:12:26,2023-07-11,17:03:03,2,98.6440546,5,0.004561881,4.955621466,0,0,0,0,0,133.373952,67.41196279,51.89430023,0.011148215,0,0,29,0.000611365,29,,37,
747,0,00:12:27,2023-07-11,17:03:04,2,98.77401345,5,0.003552797,4.954900739,0,0,0,0,0,133.373952,67.41196279,51.89430023,0.005578662,0,0,29,0.000444442,29,,37,
748,0,00:12:28,2023-07-11,17:03:05,2,98.83882644,5,0.002766921,4.950381936,0,0,0,0,0,133.3914718,67.36504186,51.94661832,0.005697208,0,0,29,0.00026776,29,,37,
749,0,00:12:29,2023-07-11,17:03:06,2,98.82902508,5,0.00215488,4.945105309,0,0,0,0,0,133.3914718,67.36504186,51.94661832,0.003959781,0,0,29,0.000219933,29,,37,
750,0,00:12:30,2023-07-11,17:03:07,2,98.74991809,5,0.001678222,4.938129988,0,0,0,0,0,133.3914718,67.36504186,51.94661832,0.003350239,0,0,29,0.000613681,29,,37,
751,0,00:12:31,2023-07-11,17:03:08,2,98.62270915,5,0.001307001,4.928057319,0,0,0,0,0,133.3914718,67.36504186,51.94661832,0.003367968,0,0,29,0.001670571,29,,37,
752,0,00:12:32,2023-07-11,17:03:09,2,98.48759685,5,0.001017893,4.915949934,0,0,0,0,0,133.4799387,67.38222475,52.02507072,0.003199318,0,0,29,0.003239272,29,,37,
753,0,00:12:33,2023-07-11,17:03:10,2,98.38062091,5,0.000792736,4.903211717,0,0,0,0,0,133.4799387,67.38222475,52.02507072,0.003036756,0,0,29,0.005071126,29,,37,
754,0,00:12:34,2023-07-11,17:03:11,2,98.31653703,5,0.000617383,4.890196778,0,0,0,0,0,133.4799387,67.38222475,52.02507072,0.002745057,0,0,29,0.006884438,29,,37,
755,0,00:12:35,2023-07-11,17:03:12,2,98.28945393,5,0.000480819,4.878492354,0,0,0,0,0,133.4799387,67.38222475,52.02507072,0.003969394,0,0,29,0.00831961,29,,37,
756,0,00:12:36,2023-07-11,17:03:13,2,98.28328818,5,0.000374462,4.867461819,0,0,0,0,0,133.4596663,67.36833035,52.01437527,0.003716027,0,0,29,0.008957163,29,,37,
757,0,00:12:37,2023-07-11,17:03:14,2,98.28429805,5,0.000291631,4.857168326,0,0,0,0,0,133.4596663,67.36833035,52.01437527,0.004113416,0,0,29,0.008213291,29,,37,
758,0,00:12:38,2023-07-11,17:03:15,2,98.28974698,5,0.000227123,4.847351023,0,0,0,0,0,133.4596663,67.36833035,52.01437527,0.004200194,0,0,29,0.005603161,29,,37,
759,0,00:12:39,2023-07-11,17:03:16,2,98.29814995,5,0.000176883,4.839095967,0,0,0,0,0,133.4596663,67.36833035,52.01437527,0.003045838,0,0,29,0.001133399,29,,37,
760,0,00:12:40,2023-07-11,17:03:17,2,98.30700114,5,0.000137757,4.83249249,0,0,0,0,0,133.4537844,67.31809207,52.04514119,0.002755598,0,0,29,-0.004531234,29,,38,
761,0,00:12:41,2023-07-11,17:03:18,2,98.31290229,5,0.000107285,4.82660791,0,0,0,0,0,133.4537844,67.31809207,52.04514119,0.002925233,0,0,29,-0.010229425,29,,38,
762,0,00:12:42,2023-07-11,17:03:19,2,98.31643626,5,8.35538E-05,4.82026938,0,0,0,0,0,133.4537844,67.31809207,52.04514119,0.00281359,0,0,29,-0.014534479,29,,38,
763,0,00:12:43,2023-07-11,17:03:20,2,98.32201046,5,6.50717E-05,4.813443314,0,0,0,0,0,133.4537844,67.31809207,52.04514119,0.003281938,0,0,29,-0.016396274,29,,38,
764,0,00:12:44,2023-07-11,17:03:21,2,98.3350097,5,5.06779E-05,4.806114947,0,0,0,0,0,133.2107963,66.94477374,52.07068502,0.008319628,0,0,29,-0.015566433,29,,38,
765,0,00:12:45,2023-07-11,17:03:22,2,98.35517442,5,3.9468E-05,4.797989824,0,0,0,0,0,133.2107963,66.94477374,52.07068502,0.010264614,0,0,29,-0.012342921,29,,38,
766,0,00:12:46,2023-07-11,17:03:23,2,98.37399221,5,3.07377E-05,4.788388629,0,0,0,0,0,133.2107963,66.94477374,52.07068502,0.00549662,0,0,29,-0.007564007,29,,38,
767,0,00:12:47,2023-07-11,17:03:24,2,98.38402364,5,2.39386E-05,4.77289979,0,0,0,0,0,133.2107963,66.94477374,52.07068502,0.035489722,0,0,29,-0.002632683,29,,38,
768,0,00:12:48,2023-07-11,17:03:25,2,98.38628977,5,1.86434E-05,4.716579463,0,0,0,0,0,134.6275078,68.30599692,52.54332223,0.013252698,0,0,29,0.001338925,29,,38,
769,0,00:12:49,2023-07-11,17:03:26,2,98.38490344,5,1.45195E-05,4.606976981,0,0,0,0,0,134.6275078,68.30599692,52.54332223,0.014169461,0,0,29,0.00388312,29,,38,
770,0,00:12:50,2023-07-11,17:03:27,2,98.3826555,5,1.13078E-05,4.485360359,0,0,0,0,0,134.6275078,68.30599692,52.54332223,0.013547376,0,0,29,0.005187133,29,,38,
771,0,00:12:51,2023-07-11,17:03:28,2,98.37872635,5,8.8065E-06,4.386020707,0,0,0,0,0,134.6275078,68.30599692,52.54332223,0.013083561,0,0,29,0.005735167,29,,38,
772,0,00:12:52,2023-07-11,17:03:29,2,98.37177008,5,6.85851E-06,4.319678394,0,0,0,0,0,133.7089795,70.62358577,50.04213846,0.02418141,0,0,29,0.006007786,29,,38,
773,0,00:12:53,2023-07-11,17:03:30,2,98.36050514,5,5.34141E-06,4.281976903,0,0,0,0,0,133.7089795,70.62358577,50.04213846,0.051372774,0,0,29,0.006056336,29,,38,
774,0,00:12:54,2023-07-11,17:03:31,2,98.35008916,5,4.1599E-06,4.267803849,0,0,0,0,0,133.7089795,70.62358577,50.04213846,0.126770925,0,0,29,0.005923732,29,,38,
775,0,00:12:55,2023-07-11,17:03:32,2,98.34740128,5,0.819547835,4.235702429,1.117172143,1,0.925158181,0,1.65625,133.7089795,70.62358577,50.04213846,0.125230401,0,0,29,0.005709142,29,,38,
776,0,00:12:56,2023-07-11,17:03:33,2,98.35251357,5,0.908861397,4.245774484,0,0,0,0,0,130.1766519,69.84292079,47.00467436,0.052167239,0,0,29,0.005429748,29,,38,
777,0,00:12:57,2023-07-11,17:03:34,2,98.36333448,5,0.707821967,4.416409039,0,0,0,0,0,130.1766519,69.84292079,47.00467436,0.025397541,0,0,29,0.005083632,29,,38,
778,0,00:12:58,2023-07-11,17:03:35,2,98.37759852,5,0.551252303,4.648960099,0,0,0,0,0,130.1766519,69.84292079,47.00467436,0.029399474,0,0,29,0.004617007,29,,38,
779,0,00:12:59,2023-07-11,17:03:36,2,98.39197337,5,0.429315725,4.830799257,0,0,0,0,0,130.1766519,69.84292079,47.00467436,0.030807397,0,0,29,0.003884684,29,,38,
780,0,00:13:00,2023-07-11,17:03:37,2,98.40335294,5,0.334351423,4.84121303,0,0,0,0,0,129.2012966,69.17415122,46.48369811,0.017380561,0,0,29,0.002968356,29,,39,
781,0,00:13:01,2023-07-11,17:03:38,2,98.41124905,5,0.26039315,4.710402909,0,0,0,0,0,129.2012966,69.17415122,46.48369811,0.010418997,0,0,29,0.002226418,29,,39,
782,0,00:13:02,2023-07-11,17:03:39,2,98.41944973,5,0.202794389,4.534762745,0,0,0,0,0,129.2012966,69.17415122,46.48369811,0.006414868,0,0,29,0.001848206,29,,39,
783,0,00:13:03,2023-07-11,17:03:40,2,98.42914751,5,0.157936429,4.374008843,0,0,0,0,0,129.2012966,69.17415122,46.48369811,0.006220638,0,0,29,0.001690456,29,,39,
784,0,00:13:04,2023-07-11,17:03:41,2,98.4398808,5,0.123001015,4.253548693,0,0,0,0,0,129.5486172,69.46589383,46.63178286,0.003567621,0,0,29,0.001752255,29,,39,
785,0,00:13:05,2023-07-11,17:03:42,2,98.44960802,5,0.095793286,4.177144201,0,0,0,0,0,129.5486172,69.46589383,46.63178286,0.003969131,0,0,29,0.002115003,29,,39,
786,0,00:13:06,2023-07-11,17:03:43,2,98.45852385,5,0.074603886,4.134876922,0,0,0,0,0,129.5486172,69.46589383,46.63178286,0.004619673,0,0,29,0.002560549,29,,39,
787,0,00:13:07,2023-07-11,17:03:44,2,98.46538073,5,0.058101565,4.114745252,0,0,0,0,0,129.5486172,69.46589383,46.63178286,0.003448188,0,0,29,0.002871518,29,,39,
788,0,00:13:08,2023-07-11,17:03:45,2,98.46993817,5,0.110486427,4.107579049,0.274746658,1,0.218938743,2,1.59375,129.3631699,69.63638725,46.33777799,0.006109143,0,0,29,0.003084743,29,,39,
789,0,00:13:09,2023-07-11,17:03:46,2,98.47256625,5,0.250599235,4.118336875,0,0,0,0,0,129.3631699,69.63638725,46.33777799,0.00592689,0,0,29,0.003067439,29,,39,
790,0,00:13:10,2023-07-11,17:03:47,2,98.47036496,5,0.195777797,4.172707137,0,0,0,0,0,129.3631699,69.63638725,46.33777799,0.005208527,0,0,29,0.002860943,29,,39,
791,0,00:13:11,2023-07-11,17:03:48,2,98.46386158,5,0.155416242,4.223534841,0.13722765,1,0.094344009,0,1.375,129.3631699,69.63638725,46.33777799,0.006991653,0,0,29,0.002747112,29,,39,
792,0,00:13:12,2023-07-11,17:03:49,2,98.45590366,5,0.133192487,4.241149314,0,0,0,0,0,129.2587362,69.77624928,46.14421976,0.008562846,0,0,29,0.002939671,29,,39,
793,0,00:13:13,2023-07-11,17:03:50,2,98.44766554,5,0.103809201,4.259322067,0,0,0,0,0,129.2587362,69.77624928,46.14421976,0.006357776,0,0,29,0.003303153,29,,39,
794,0,00:13:14,2023-07-11,17:03:51,2,98.44125675,5,0.080846687,4.277586245,0,0,0,0,0,129.2587362,69.77624928,46.14421976,0.00731053,0,0,29,0.003529604,29,,39,
795,0,00:13:15,2023-07-11,17:03:52,2,98.43855834,5,0.062963463,4.288336705,0,0,0,0,0,129.2587362,69.77624928,46.14421976,0.00481491,0,0,29,0.003407197,29,,39,
796,0,00:13:16,2023-07-11,17:03:53,2,98.43762161,5,0.049035995,4.292825923,0,0,0,0,0,128.2254068,69.04413203,45.61727338,0.006652946,0,0,29,0.003033144,29,,39,
797,0,00:13:17,2023-07-11,17:03:54,2,98.43531299,5,0.038189271,4.300105696,0,0,0,0,0,128.2254068,69.04413203,45.61727338,0.005238078,0,0,29,0.002433624,29,,39,
798,0,00:13:18,2023-07-11,17:03:55,2,98.43571885,5,0.029741834,4.302236329,0,0,0,0,0,128.2254068,69.04413203,45.61727338,0.180503381,0,0,29,0.001659531,29,,39,
799,0,00:13:19,2023-07-11,17:03:56,2,98.44399059,5,0.023162964,4.306266973,0,0,0,0,0,128.2254068,69.04413203,45.61727338,0.326084381,0,0,29,0.001022781,29,,39,
800,0,00:13:20,2023-07-11,17:03:57,2,98.45298227,5,0.018039334,4.323708574,0,0,0,0,0,128.1732923,70.38360735,44.6954428,0.051267096,0,0,29,0.000827996,29,stop int,40,
801,0,00:13:21,2023-07-11,17:03:58,2,98.4550441,5,0.014049048,4.348953525,0,0,0,0,0,128.1732923,70.38360735,44.6954428,0.055452827,0,0,29,0.001027276,29,,40,
802,0,00:13:22,2023-07-11,17:03:59,2,98.44996269,5,0.010941409,4.361957984,0,0,0,0,0,128.1732923,70.38360735,44.6954428,0.050431334,0,0,29,0.001491957,29,,40,
803,0,00:13:23,2023-07-11,17:04:00,2,98.43904488,5,0.008521178,4.398731959,0,0,0,0,0,128.1732923,70.38360735,44.6954428,0.015778667,0,0,29,0.001959437,29,,40,
804,0,00:13:24,2023-07-11,17:04:01,2,98.43036864,5,0.0066363,4.507352198,0,0,0,0,0,129.4672982,71.01421849,45.56595791,0.010510401,0,0,29,0.002185048,29,,40,
805,0,00:13:25,2023-07-11,17:04:02,2,98.43217982,5,0.005168356,4.645918506,0,0,0,0,0,129.4672982,71.01421849,45.56595791,0.009708968,0,0,29,0.002311127,29,,40,
806,0,00:13:26,2023-07-11,17:04:03,2,98.44858493,5,0.00402512,4.768261346,0,0,0,0,0,129.4672982,71.01421849,45.56595791,0.00731515,0,0,29,0.002520222,29,,40,
807,0,00:13:27,2023-07-11,17:04:04,2,98.47338995,5,0.003134766,4.859344165,0,0,0,0,0,129.4672982,71.01421849,45.56595791,0.005534186,0,0,29,0.002929044,29,,40,
808,0,00:13:28,2023-07-11,17:04:05,2,98.49433188,5,0.002441358,4.919726984,0,0,0,0,0,129.4644302,71.07244263,45.52735929,0.005444575,0,0,29,0.003606008,29,,40,
809,0,00:13:29,2023-07-11,17:04:06,2,98.50216166,5,0.001901332,4.954094203,0,0,0,0,0,129.4644302,71.07244263,45.52735929,0.005098346,0,0,29,0.004373856,29,,40,
810,0,00:13:30,2023-07-11,17:04:07,2,98.49921023,5,0.001480759,4.969856802,0,0,0,0,0,129.4644302,71.07244263,45.52735929,0.003844667,0,0,29,0.004891299,29,,40,
811,0,00:13:31,2023-07-11,17:04:08,2,98.49002482,5,0.001153216,4.974374593,0,0,0,0,0,129.4644302,71.07244263,45.52735929,0.003060292,0,0,29,0.005092325,29,,40,
812,0,00:13:32,2023-07-11,17:04:09,2,98.47727391,5,0.000898126,4.973841067,0,0,0,0,0,129.4012859,71.14403107,45.42152817,0.005559221,0,0,29,0.005123959,29,,40,
813,0,00:13:33,2023-07-11,17:04:10,2,98.46954144,5,0.000699461,4.97348324,0,0,0,0,0,129.4012859,71.14403107,45.42152817,0.005148344,0,0,29,0.004986249,29,,40,
814,0,00:13:34,2023-07-11,17:04:11,2,98.47361991,5,0.000544741,4.977754869,0,0,0,0,0,129.4012859,71.14403107,45.42152817,0.008016913,0,0,29,0.004748319,29,,40,
815,0,00:13:35,2023-07-11,17:04:12,2,98.48831485,5,0.000424244,4.98431058,0,0,0,0,0,129.4012859,71.14403107,45.42152817,0.004643937,0,0,29,0.00459455,29,,40,
816,0,00:13:36,2023-07-11,17:04:13,2,98.50864748,5,0.000330402,4.987178252,0,0,0,0,0,128.9323915,71.11033622,44.98293679,0.00453063,0,0,29,0.004603559,29,,40,
817,0,00:13:37,2023-07-11,17:04:14,2,98.52676184,5,0.000257317,4.987094496,0,0,0,0,0,128.9323915,71.11033622,44.98293679,0.005374642,0,0,29,0.004742029,29,,40,
818,0,00:13:38,2023-07-11,17:04:15,2,98.53593265,5,0.000200399,4.975392679,0,0,0,0,0,128.9323915,71.11033622,44.98293679,0.004156401,0,0,29.1,0.005017029,29.1,,40,
819,0,00:13:39,2023-07-11,17:04:16,2,98.53738765,5,0.000156071,4.949048303,0,0,0,0,0,128.9323915,71.11033622,44.98293679,0.003622137,0,0,29.1,0.005216139,29.1,,40,
820,0,00:13:40,2023-07-11,17:04:17,2,98.53694802,5,0.000121548,4.928793728,0,0,0,0,0,128.4788634,71.04414955,44.58090913,0.005007605,0,0,29.1,0.005018268,29.1,,41,
821,0,00:13:41,2023-07-11,17:04:18,2,98.54084592,5,9.46617E-05,4.924052566,0,0,0,0,0,128.4788634,71.04414955,44.58090913,0.004460172,0,0,29.1,0.004427242,29.1,,41,
822,0,00:13:42,2023-07-11,17:04:19,2,98.55223978,5,7.37226E-05,4.935012938,0,0,0,0,0,128.4788634,71.04414955,44.58090913,0.003408927,0,0,29.1,0.003713547,29.1,,41,
823,0,00:13:43,2023-07-11,17:04:20,2,98.56809859,5,5.74152E-05,4.953035528,0,0,0,0,0,128.4788634,71.04414955,44.58090913,0.003768422,0,0,29.1,0.003107088,29.1,,41,
824,0,00:13:44,2023-07-11,17:04:21,2,98.580406,5,4.4715E-05,4.972038514,0,0,0,0,0,128.3822422,71.01366883,44.50554925,0.002973997,0,0,29.1,0.002679366,29.1,,41,
825,0,00:13:45,2023-07-11,17:04:22,2,98.58529904,5,3.48241E-05,4.989006219,0,0,0,0,0,128.3822422,71.01366883,44.50554925,0.004521164,0,0,29.1,0.002450037,29.1,,41,
826,0,00:13:46,2023-07-11,17:04:23,2,98.58390779,5,2.7121E-05,5.004142983,0,0,0,0,0,128.3822422,71.01366883,44.50554925,0.003534664,0,0,29.1,0.00249231,29.1,,41,
827,0,00:13:47,2023-07-11,17:04:24,2,98.58032008,5,2.11219E-05,5.014471848,0,0,0,0,0,128.3822422,71.01366883,44.50554925,0.003512868,0,0,29.1,0.002879826,29.1,,41,
828,0,00:13:48,2023-07-11,17:04:25,2,98.58169185,5,1.64497E-05,5.019074904,0,0,0,0,0,128.4326976,71.03402935,44.54215786,0.003863891,0,0,29.1,0.003454205,29.1,,41,
829,0,00:13:49,2023-07-11,17:04:26,2,98.58622423,5,1.28111E-05,5.019201993,0,0,0,0,0,128.4326976,71.03402935,44.54215786,0.002944196,0,0,29.1,0.003826354,29.1,,41,
830,0,00:13:50,2023-07-11,17:04:27,2,98.58854729,5,9.97727E-06,5.016227871,0,0,0,0,0,128.4326976,71.03402935,44.54215786,0.003851863,0,0,29.1,0.003812997,29.1,,41,
831,0,00:13:51,2023-07-11,17:04:28,2,98.58748154,5,7.77031E-06,5.013050382,0,0,0,0,0,128.4326976,71.03402935,44.54215786,0.003389031,0,0,29.1,0.003429356,29.1,,41,
832,0,00:13:52,2023-07-11,17:04:29,2,98.58453871,5,6.05152E-06,5.014425095,0,0,0,0,0,128.4515199,71.06037759,44.54430199,0.0031773,0,0,29.1,0.002935022,29.1,,41,
833,0,00:13:53,2023-07-11,17:04:30,2,98.58163666,5,4.71293E-06,5.018011892,0,0,0,0,0,128.4515199,71.06037759,44.54430199,0.003456081,0,0,29.1,0.002559862,29.1,,41,
834,0,00:13:54,2023-07-11,17:04:31,2,98.57770959,5,3.67043E-06,5.020792219,0,0,0,0,0,128.4515199,71.06037759,44.54430199,0.003278522,0,0,29.1,0.002276953,29.1,,41,
835,0,00:13:55,2023-07-11,17:04:32,2,98.57697496,5,2.85854E-06,5.023691555,0,0,0,0,0,128.4515199,71.06037759,44.54430199,0.003374989,0,0,29.1,0.001875208,29.1,,41,
836,0,00:13:56,2023-07-11,17:04:33,2,98.5810828,5,2.22623E-06,5.026929501,0,0,0,0,0,128.500368,71.0876559,44.57515392,0.003575026,0,0,29.1,0.001220284,29.1,,41,
837,0,00:13:57,2023-07-11,17:04:34,2,98.58443743,5,1.73379E-06,5.028943401,0,0,0,0,0,128.500368,71.0876559,44.57515392,0.003762231,0,0,29.1,0.000436556,29.1,,41,
838,0,00:13:58,2023-07-11,17:04:35,2,98.57986328,5,1.35028E-06,5.029684727,0,0,0,0,0,128.500368,71.0876559,44.57515392,0.004856075,0,0,29.1,-0.000173523,29.1,,41,
839,0,00:13:59,2023-07-11,17:04:36,2,98.57026131,5,1.0516E-06,5.029848538,0,0,0,0,0,128.500368,71.0876559,44.57515392,0.004379889,0,0,29.1,-0.000367421,29.1,,41,
840,0,00:14:00,2023-07-11,17:04:37,2,98.56230181,5,8.18985E-07,5.029141215,0,0,0,0,0,128.558944,71.08877812,44.63155946,0.004676897,0,0,29.1,-0.000212928,29.1,,42,
841,0,00:14:01,2023-07-11,17:04:38,2,98.56078886,5,6.37826E-07,5.027406828,0,0,0,0,0,128.558944,71.08877812,44.63155946,0.003224216,0,0,29.1,0.00019294,29.1,,42,
842,0,00:14:02,2023-07-11,17:04:39,2,98.56971339,5,4.96739E-07,5.026043173,0,0,0,0,0,128.558944,71.08877812,44.63155946,0.003169542,0,0,29.1,0.000822677,29.1,,42,
843,0,00:14:03,2023-07-11,17:04:40,2,98.58458416,5,3.86861E-07,5.026804902,0,0,0,0,0,128.558944,71.08877812,44.63155946,0.003250909,0,0,29.1,0.001322802,29.1,,42,
844,0,00:14:04,2023-07-11,17:04:41,2,98.59889176,5,3.01288E-07,5.02740673,0,0,0,0,0,128.5713796,71.01623088,44.6882464,0.005418473,0,0,29.1,0.001469286,29.1,,42,
845,0,00:14:05,2023-07-11,17:04:42,2,98.6080988,5,2.34643E-07,5.026653253,0,0,0,0,0,128.5713796,71.01623088,44.6882464,0.003532262,0,0,29.1,0.001198306,29.1,,42,
846,0,00:14:06,2023-07-11,17:04:43,2,98.61187747,5,1.8274E-07,5.023774982,0,0,0,0,0,128.5713796,71.01623088,44.6882464,0.002818662,0,0,29.1,0.000518476,29.1,,42,
847,0,00:14:07,2023-07-11,17:04:44,2,98.61016863,5,1.42318E-07,5.018447053,0,0,0,0,0,128.5713796,71.01623088,44.6882464,0.004292737,0,0,29.1,-0.000342558,29.1,,42,
848,0,00:14:08,2023-07-11,17:04:45,2,98.60341928,5,1.10838E-07,5.011765988,0,0,0,0,0,128.4052811,70.99707146,44.53819879,0.004177292,0,0,29.1,-0.00095472,29.1,,42,
849,0,00:14:09,2023-07-11,17:04:46,2,98.59132904,5,8.63203E-08,5.006056579,0,0,0,0,0,128.4052811,70.99707146,44.53819879,0.003200066,0,0,29.1,-0.001059613,29.1,,42,
850,0,00:14:10,2023-07-11,17:04:47,2,98.57623415,5,6.72263E-08,5.001106416,0,0,0,0,0,128.4052811,70.99707146,44.53819879,0.004832029,0,0,29.1,-0.000896592,29.1,,42,
851,0,00:14:11,2023-07-11,17:04:48,2,98.5648999,5,5.23559E-08,4.988612943,0,0,0,0,0,128.4052811,70.99707146,44.53819879,0.004699834,0,0,29.1,-0.000668299,29.1,,42,
852,0,00:14:12,2023-07-11,17:04:49,2,98.56306643,5,4.07748E-08,4.971268098,0,0,0,0,0,128.4414841,71.00660546,44.56758631,0.003684188,0,0,29.1,-0.000256918,29.1,,42,
853,0,00:14:13,2023-07-11,17:04:50,2,98.5697508,5,3.17555E-08,4.957744519,0,0,0,0,0,128.4414841,71.00660546,44.56758631,0.003091618,0,0,29.1,0.000548705,29.1,,42,
854,0,00:14:14,2023-07-11,17:04:51,2,98.57912413,5,2.47312E-08,4.948339708,0,0,0,0,0,128.4414841,71.00660546,44.56758631,0.003268388,0,0,29.1,0.001632553,29.1,,42,
855,0,00:14:15,2023-07-11,17:04:52,2,98.58950307,5,1.92607E-08,4.941718706,0,0,0,0,0,128.4414841,71.00660546,44.56758631,0.003068574,0,0,29.1,0.00275355,29.1,,42,
856,0,00:14:16,2023-07-11,17:04:53,2,98.6041777,5,1.50002E-08,4.935879986,0,0,0,0,0,128.368938,70.99942828,44.50136332,0.003663746,0,0,29.1,0.003610455,29.1,,42,
857,0,00:14:17,2023-07-11,17:04:54,2,98.6200531,5,1.16822E-08,4.930081646,0,0,0,0,0,128.368938,70.99942828,44.50136332,0.003284297,0,0,29.1,0.004013984,29.1,,42,
858,0,00:14:18,2023-07-11,17:04:55,2,98.62883353,5,9.0981E-09,4.925523277,0,0,0,0,0,128.368938,70.99942828,44.50136332,0.003853657,0,0,29.1,0.004055897,29.1,,42,
859,0,00:14:19,2023-07-11,17:04:56,2,98.62329817,5,7.0856E-09,4.922169589,0,0,0,0,0,128.368938,70.99942828,44.50136332,0.003103905,0,0,29.1,0.003824866,29.1,,42,
860,0,00:14:20,2023-07-11,17:04:57,2,98.60251734,5,5.51827E-09,4.920046098,0,0,0,0,0,128.3782396,71.01511819,44.50076063,0.003232592,0,0,29.1,0.003391475,29.1,,43,
861,0,00:14:21,2023-07-11,17:04:58,2,98.57460453,5,4.29764E-09,4.918320052,0,0,0,0,0,128.3782396,71.01511819,44.50076063,0.003244454,0,0,29.1,0.00277138,29.1,,43,
862,0,00:14:22,2023-07-11,17:04:59,2,98.55394978,5,3.347E-09,4.91570937,0,0,0,0,0,128.3782396,71.01511819,44.50076063,0.002660276,0,0,29.1,0.002178887,29.1,,43,
863,0,00:14:23,2023-07-11,17:05:00,2,98.54698082,5,2.60665E-09,4.912092144,0,0,0,0,0,128.3782396,71.01511819,44.50076063,0.003052525,0,0,29.1,0.0018211,29.1,,43,
864,0,00:14:24,2023-07-11,17:05:01,2,98.55097379,5,2.03006E-09,4.907742847,0,0,0,0,0,128.4007335,71.00810552,44.52697725,0.002938602,0,0,29.1,0.001788956,29.1,,43,
865,0,00:14:25,2023-07-11,17:05:02,2,98.56170212,5,1.58101E-09,4.903576767,0,0,0,0,0,128.4007335,71.00810552,44.52697725,0.004230753,0,0,29.1,0.002065818,29.1,,43,
866,0,00:14:26,2023-07-11,17:05:03,2,98.57698681,5,1.23129E-09,4.900507251,0,0,0,0,0,128.4007335,71.00810552,44.52697725,0.00474384,0,0,29.1,0.002339524,29.1,,43,
867,0,00:14:27,2023-07-11,17:05:04,2,98.59577572,5,9.58932E-10,4.898545515,0,0,0,0,0,128.4007335,71.00810552,44.52697725,0.003349356,0,0,29.1,0.002332944,29.1,,43,
868,0,00:14:28,2023-07-11,17:05:05,2,98.61760535,5,7.46817E-10,4.896697908,0,0,0,0,0,128.4812526,71.00564839,44.60691659,0.00255914,0,0,29.1,0.002121298,29.1,,43,
869,0,00:14:29,2023-07-11,17:05:06,2,98.64215477,5,5.81622E-10,4.894969486,0,0,0,0,0,128.4812526,71.00564839,44.60691659,0.003803756,0,0,29.1,0.001926197,29.1,,43,
870,0,00:14:30,2023-07-11,17:05:07,2,98.66549207,5,4.52968E-10,4.894230679,0,0,0,0,0,128.4812526,71.00564839,44.60691659,0.003550902,0,0,29.1,0.001794836,29.1,,43,
871,0,00:14:31,2023-07-11,17:05:08,2,98.68611891,5,3.52771E-10,4.893477759,0,0,0,0,0,128.4812526,71.00564839,44.60691659,0.003514737,0,0,29.1,0.001688487,29.1,,43,
872,0,00:14:32,2023-07-11,17:05:09,2,98.70220518,5,2.74739E-10,4.891282619,0,0,0,0,0,128.4729049,71.00326105,44.60025324,0.003707528,0,0,29.1,0.00164383,29.1,,43,
873,0,00:14:33,2023-07-11,17:05:10,2,98.70981287,5,2.13967E-10,4.886766938,0,0,0,0,0,128.4729049,71.00326105,44.60025324,0.003322892,0,0,29.1,0.001798637,29.1,,43,
874,0,00:14:34,2023-07-11,17:05:11,2,98.70645157,5,1.66637E-10,4.881300819,0,0,0,0,0,128.4729049,71.00326105,44.60025324,0.00373009,0,0,29.1,0.002420604,29.1,,43,
875,0,00:14:35,2023-07-11,17:05:12,2,98.69224751,5,1.29777E-10,4.875772397,0,0,0,0,0,128.4729049,71.00326105,44.60025324,0.003018267,0,0,29.1,0.003467962,29.1,,43,
876,0,00:14:36,2023-07-11,17:05:13,2,98.67335636,5,1.01071E-10,4.870384921,0,0,0,0,0,128.5572715,71.0159557,44.67466128,0.003299363,0,0,29.1,0.004401817,29.1,,43,
877,0,00:14:37,2023-07-11,17:05:14,2,98.65623117,5,7.8714E-11,4.864832802,0,0,0,0,0,128.5572715,71.0159557,44.67466128,0.002874297,0,0,29.1,0.004695379,29.1,,43,
878,0,00:14:38,2023-07-11,17:05:15,2,98.64320876,5,6.13025E-11,4.861169966,0,0,0,0,0,128.5572715,71.0159557,44.67466128,0.003066245,0,0,29.1,0.004451432,29.1,,43,
879,0,00:14:39,2023-07-11,17:05:16,2,98.63614285,5,4.77424E-11,4.858528321,0,0,0,0,0,128.5572715,71.0159557,44.67466128,0.003670927,0,0,29.1,0.004024201,29.1,,43,
